time,PS,TQV,TO3,TOTEXTTAU,TOTANGSTR,TOTSCATAU,TAUTOT,TAUHGH,TAUMID,TAULOW
2021-02-13 03:00:00,78543.09,8.053929,258.09116,,,,,,,
2021-02-13 03:30:00,,,,0.030873101,1.5222443,0.0290937,0.0,0.0,0.0,0.0
2021-02-13 04:00:00,78533.47,7.9747705,259.09415,,,,,,,
2021-02-13 04:30:00,,,,0.030729126,1.5197381,0.028984316,0.0,0.0,0.0,0.0
2021-02-13 05:00:00,78511.04,7.9735193,260.07077,,,,,,,
2021-02-13 05:30:00,,,,0.03073394,1.519433,0.029006943,0.0,0.0,0.0,0.0
2021-02-13 06:00:00,78487.5,7.8955054,261.2445,,,,,,,
2021-02-13 06:30:00,,,,0.030454226,1.521145,0.028743062,0.0,0.0,0.0,0.0
2021-02-13 07:00:00,78466.266,7.7781334,262.74252,,,,,,,
2021-02-13 07:30:00,,,,0.029734628,1.5247387,0.028054293,0.0,0.0,0.0,0.0
2021-02-13 08:00:00,78457.6,7.6839514,264.53427,,,,,,,
2021-02-13 08:30:00,,,,0.02874042,1.530449,0.027088696,0.0,0.0,0.0,0.0
2021-02-13 09:00:00,78462.93,7.5889583,266.25995,,,,,,,
2021-02-13 09:30:00,,,,0.027756762,1.5349802,0.026127357,0.0,0.0,0.0,0.0
2021-02-13 10:00:00,78475.22,7.431857,266.47412,,,,,,,
2021-02-13 10:30:00,,,,0.02710789,1.5373641,0.025487518,0.0,0.0,0.0,0.0
2021-02-13 11:00:00,78507.35,7.326592,265.39612,,,,,,,
2021-02-13 11:30:00,,,,0.027055249,1.5406607,0.025452144,0.0,0.0,0.0,0.0
2021-02-13 12:00:00,78535.48,7.256909,264.274,,,,,,,
2021-02-13 12:30:00,,,,0.027545923,1.5446829,0.025947634,0.0,0.0,0.0,0.0
2021-02-13 13:00:00,78559.664,7.298408,263.05667,,,,,,,
2021-02-13 13:30:00,,,,0.029055707,1.544719,0.0274403,0.0,0.0,0.0,0.0
2021-02-13 14:00:00,78579.12,7.5654516,261.76254,,,,,,,
2021-02-13 14:30:00,,,,0.031784277,1.5379589,0.030125149,0.0,0.0,0.0,0.0
2021-02-13 15:00:00,78582.66,7.9984694,260.40793,,,,,,,
2021-02-13 15:30:00,,,,0.034144692,1.5504903,0.032504175,0.0,0.0,0.0,0.0
2021-02-13 16:00:00,78565.22,8.570208,258.49026,,,,,,,
2021-02-13 16:30:00,,,,0.03768176,1.5569133,0.03599109,0.0,0.0,0.0,0.0
2021-02-13 17:00:00,78535.18,9.194914,256.77417,,,,,,,
2021-02-13 17:30:00,,,,0.041810226,1.5509865,0.04010777,0.0,0.0,0.0,0.0
2021-02-13 18:00:00,78493.88,9.788663,254.95877,,,,,,,
2021-02-13 18:30:00,,,,0.048254464,1.4697869,0.04620381,0.0,0.0,0.0,0.0
2021-02-13 19:00:00,78449.38,10.273346,252.96155,,,,,,,
2021-02-13 19:30:00,,,,0.050948266,1.4737136,0.048929702,0.0,0.0,0.0,0.0
2021-02-13 20:00:00,78414.586,10.598183,251.05359,,,,,,,
2021-02-13 20:30:00,,,,0.052647043,1.4702488,0.05064431,0.0,0.0,0.0,0.0
2021-02-13 21:00:00,78396.15,10.770225,249.505,,,,,,,
2021-02-13 21:30:00,,,,0.053531904,1.4644326,0.051545393,0.0,0.0,0.0,0.0
2021-02-13 22:00:00,78390.48,10.73509,249.5257,,,,,,,
2021-02-13 22:30:00,,,,0.052780837,1.4611028,0.050795823,0.0,0.0,0.0,0.0
2021-02-13 23:00:00,78405.03,10.520497,249.84811,,,,,,,
2021-02-13 23:30:00,,,,0.050533198,1.465777,0.04856283,0.0,0.0,0.0,0.0
2021-02-14 00:00:00,78427.67,10.1412325,250.53088,,,,,,,
2021-02-14 00:30:00,,,,0.047938112,1.4749854,0.045990895,0.0,0.0,0.0,0.0
2021-02-14 01:00:00,78446.586,9.722782,250.97403,,,,,,,
2021-02-14 01:30:00,,,,0.045646183,1.491017,0.04371376,0.0,0.0,0.0,0.0
2021-02-14 02:00:00,78441.805,9.371071,251.69327,,,,,,,
2021-02-14 02:30:00,,,,0.044533234,1.5037731,0.04261686,0.0,0.0,0.0,0.0
2021-02-14 03:00:00,78423.27,9.19476,252.46411,,,,,,,
2021-02-14 03:30:00,,,,0.045054972,1.5102984,0.04313288,0.0,0.0,0.0,0.0
2021-02-14 04:00:00,78405.29,9.167231,252.75916,,,,,,,
2021-02-14 04:30:00,,,,0.045843415,1.512738,0.04392093,0.0,0.0,0.0,0.0
2021-02-14 05:00:00,78372.66,9.003172,252.74146,,,,,,,
2021-02-14 05:30:00,,,,0.04553266,1.5155921,0.043639176,0.0,0.0,0.0,0.0
2021-02-14 06:00:00,78331.98,8.671284,252.59192,,,,,,,
2021-02-14 06:30:00,,,,0.04479536,1.5191725,0.042900175,0.0,0.0,0.0,0.0
2021-02-14 07:00:00,78299.42,8.327878,252.42685,,,,,,,
2021-02-14 07:30:00,,,,0.044249993,1.5237013,0.04236841,0.0,0.0,0.0,0.0
2021-02-14 08:00:00,78283.62,8.080365,252.42648,,,,,,,
2021-02-14 08:30:00,,,,0.043988377,1.5313864,0.042104635,0.0,0.0,0.0,0.0
2021-02-14 09:00:00,78291.266,7.9402385,252.56729,,,,,,,
2021-02-14 09:30:00,,,,0.04389016,1.5399613,0.04200446,0.0,0.0,0.0,0.0
2021-02-14 10:00:00,78317.41,7.8352633,252.97165,,,,,,,
2021-02-14 10:30:00,,,,0.044038277,1.5494485,0.04213609,0.0,0.0,0.0,0.0
2021-02-14 11:00:00,78362.99,7.82219,253.12802,,,,,,,
2021-02-14 11:30:00,,,,0.04403274,1.565354,0.04209925,0.0,0.0,0.0,0.0
2021-02-14 12:00:00,78391.9,7.8557158,253.52267,,,,,,,
2021-02-14 12:30:00,,,,0.043901455,1.5759355,0.04192334,0.0,0.0,0.0,0.0
2021-02-14 13:00:00,78420.62,7.947654,253.37762,,,,,,,
2021-02-14 13:30:00,,,,0.04589044,1.5732163,0.043848723,0.0,0.0,0.0,0.0
2021-02-14 14:00:00,78449.14,8.170659,252.85522,,,,,,,
2021-02-14 14:30:00,,,,0.04955038,1.5645716,0.04742344,0.0,0.0,0.0,0.0
2021-02-14 15:00:00,78463.58,8.57362,252.19379,,,,,,,
2021-02-14 15:30:00,,,,0.0708851,1.441214,0.06793378,0.0,0.0,0.0,0.0
2021-02-14 16:00:00,78471.766,9.219184,251.95926,,,,,,,
2021-02-14 16:30:00,,,,0.08135956,1.4685248,0.07830002,0.0,0.0,0.0,0.0
2021-02-14 17:00:00,78470.414,9.955013,251.93735,,,,,,,
2021-02-14 17:30:00,,,,0.0924643,1.4681388,0.08927256,0.0,0.0,0.0,0.0
2021-02-14 18:00:00,78455.59,10.664224,252.01562,,,,,,,
2021-02-14 18:30:00,,,,0.061362162,1.3909061,0.058736987,0.0,0.0,0.0,0.0
2021-02-14 19:00:00,78426.7,11.153149,252.11163,,,,,,,
2021-02-14 19:30:00,,,,0.06710694,1.4007213,0.064500764,0.0,0.0,0.0,0.0
2021-02-14 20:00:00,78410.72,11.349369,252.30264,,,,,,,
2021-02-14 20:30:00,,,,0.06860721,1.4087793,0.06603283,0.0,0.0,0.0,0.0
2021-02-14 21:00:00,78410.305,11.362216,252.5217,,,,,,,
2021-02-14 21:30:00,,,,0.06610725,1.4103104,0.06360805,0.0,0.0,0.0,0.0
2021-02-14 22:00:00,78407.164,11.093636,252.53714,,,,,,,
2021-02-14 22:30:00,,,,0.06045236,1.4138986,0.05808672,0.0,0.0,0.0,0.0
2021-02-14 23:00:00,78420.08,10.560046,252.98602,,,,,,,
2021-02-14 23:30:00,,,,0.05512555,1.420642,0.052856304,0.0,0.0,0.0,0.0
2021-02-15 00:00:00,78443.914,9.8984585,254.23898,,,,,,,
2021-02-15 00:30:00,,,,0.05031492,1.4380764,0.048108593,0.0,0.0,0.0,0.0
2021-02-15 01:00:00,78465.24,9.073686,254.95767,,,,,,,
2021-02-15 01:30:00,,,,0.045770127,1.474294,0.043627284,0.0,0.0,0.0,0.0
2021-02-15 02:00:00,78477.414,8.361676,255.76321,,,,,,,
2021-02-15 02:30:00,,,,0.04312541,1.5062052,0.040999398,0.0,0.0,0.0,0.0
2021-02-15 03:00:00,78476.805,7.784308,256.56366,,,,,,,
2021-02-15 03:30:00,,,,0.04153729,1.5340843,0.039446052,0.0,0.0,0.0,0.0
2021-02-15 04:00:00,78473.61,7.2793336,257.3238,,,,,,,
2021-02-15 04:30:00,,,,0.04076917,1.5593141,0.03871139,0.0,0.0,0.0,0.0
2021-02-15 05:00:00,78457.29,6.894199,257.85336,,,,,,,
2021-02-15 05:30:00,,,,0.0407852,1.5785952,0.03874444,0.0,0.0,0.0,0.0
2021-02-15 06:00:00,78430.23,6.5799246,258.10553,,,,,,,
2021-02-15 06:30:00,,,,0.04108018,1.590622,0.039024968,0.0,0.0,0.0,0.0
2021-02-15 07:00:00,78407.36,6.2738247,258.4007,,,,,,,
2021-02-15 07:30:00,,,,0.04122388,1.5979382,0.03913844,0.0,0.0,0.0,0.0
2021-02-15 08:00:00,78393.68,5.9855924,258.90784,,,,,,,
2021-02-15 08:30:00,,,,0.04143488,1.6011832,0.039302193,0.0,0.0,0.0,0.0
2021-02-15 09:00:00,78399.48,5.812828,258.78223,,,,,,,
2021-02-15 09:30:00,,,,0.04189575,1.5998324,0.039687756,0.0,0.0,0.0,0.0
2021-02-15 10:00:00,78424.3,5.702758,258.15576,,,,,,,
2021-02-15 10:30:00,,,,0.041515052,1.6013936,0.03925617,0.0,0.0,0.0,0.0
2021-02-15 11:00:00,78461.54,5.571011,257.21518,,,,,,,
2021-02-15 11:30:00,,,,0.040749982,1.6012276,0.038537752,0.0,0.0,0.0,0.0
2021-02-15 12:00:00,78495.51,5.532728,256.78964,,,,,,,
2021-02-15 12:30:00,,,,0.040716946,1.5911782,0.03858311,0.0,0.0,0.0,0.0
2021-02-15 13:00:00,78532.85,5.7379622,256.32224,,,,,,,
2021-02-15 13:30:00,,,,0.041980293,1.5657648,0.039876673,0.0,0.0,0.0,0.0
2021-02-15 14:00:00,78568.77,6.3622494,255.71616,,,,,,,
2021-02-15 14:30:00,,,,0.0457019,1.5327476,0.043559745,0.0,0.0,0.0,0.0
2021-02-15 15:00:00,78585.734,7.3710365,255.28455,,,,,,,
2021-02-15 15:30:00,,,,0.049937684,1.5364451,0.04781925,0.0,0.0,0.0,0.0
2021-02-15 16:00:00,78573.98,8.494954,254.24457,,,,,,,
2021-02-15 16:30:00,,,,0.05981545,1.5118911,0.057604197,0.0,0.0,0.0,0.0
2021-02-15 17:00:00,78557.016,9.536938,253.10422,,,,,,,
2021-02-15 17:30:00,,,,0.071305536,1.4968253,0.06905168,0.0,0.0,0.0,0.0
2021-02-15 18:00:00,78532.35,10.259105,252.15622,,,,,,,
2021-02-15 18:30:00,,,,0.06862169,1.526996,0.066597946,0.0,0.0,0.0,0.0
2021-02-15 19:00:00,78503.84,10.547129,251.52994,,,,,,,
2021-02-15 19:30:00,,,,0.06888666,1.4996971,0.06681647,0.0,0.0,0.0,0.0
2021-02-15 20:00:00,78486.484,10.3868475,251.02844,,,,,,,
2021-02-15 20:30:00,,,,0.06587885,1.4827529,0.06380713,0.0,0.0,0.0,0.0
2021-02-15 21:00:00,78488.74,9.837811,250.37772,,,,,,,
2021-02-15 21:30:00,,,,0.06048251,1.4812906,0.058424696,0.0,0.0,0.0,0.0
2021-02-15 22:00:00,78502.67,9.010043,250.5965,,,,,,,
2021-02-15 22:30:00,,,,0.05401034,1.49187,0.05196613,0.0,0.0,0.0,0.0
2021-02-15 23:00:00,78531.01,8.07394,251.13681,,,,,,,
2021-02-15 23:30:00,,,,0.04840561,1.5109485,0.046363544,0.0,0.0,0.0,0.0
2021-02-16 00:00:00,78555.9,7.216427,252.27768,,,,,,,
2021-02-16 00:30:00,,,,0.044471353,1.5316924,0.042417306,0.0,0.0,0.0,0.0
2021-02-16 01:00:00,78578.445,6.393721,252.98141,,,,,,,
2021-02-16 01:30:00,,,,0.040993903,1.5519775,0.038923327,0.0,0.0,0.0,0.0
2021-02-16 02:00:00,78590.96,5.7709093,253.67224,,,,,,,
2021-02-16 02:30:00,,,,0.038389497,1.5638361,0.036304247,0.0,0.0,0.0,0.0
2021-02-16 03:00:00,78582.05,5.3244486,254.09735,,,,,,,
2021-02-16 03:30:00,,,,0.036718998,1.5715228,0.034600586,0.0,0.0,0.0,0.0
2021-02-16 04:00:00,78565.34,5.005236,254.18747,,,,,,,
2021-02-16 04:30:00,,,,0.035682578,1.5786899,0.03355047,0.0,0.0,0.0,0.0
2021-02-16 05:00:00,78533.28,4.770985,254.02899,,,,,,,
2021-02-16 05:30:00,,,,0.03522995,1.5863539,0.033076473,0.0,0.0,0.0,0.0
2021-02-16 06:00:00,78499.57,4.59621,253.91812,,,,,,,
2021-02-16 06:30:00,,,,0.034940273,1.5958635,0.032744076,0.0,0.0,0.0,0.0
2021-02-16 07:00:00,78472.55,4.416305,254.03049,,,,,,,
2021-02-16 07:30:00,,,,0.034372624,1.6023358,0.032153077,0.0,0.0,0.0,0.0
2021-02-16 08:00:00,78456.05,4.2799993,254.45123,,,,,,,
2021-02-16 08:30:00,,,,0.033908512,1.6033852,0.0316905,0.0,0.0,0.0,0.0
2021-02-16 09:00:00,78454.164,4.274736,255.05576,,,,,,,
2021-02-16 09:30:00,,,,0.034047753,1.5975499,0.031834714,0.0,0.0,0.0,0.0
2021-02-16 10:00:00,78478.016,4.4062524,255.28818,,,,,,,
2021-02-16 10:30:00,,,,0.034475375,1.5858697,0.032277644,0.0,0.0,0.0,0.0
2021-02-16 11:00:00,78524.23,4.5654407,254.68402,,,,,,,
2021-02-16 11:30:00,,,,0.034861926,1.5752755,0.032653168,0.0,0.0,0.0,0.0
2021-02-16 12:00:00,78569.83,4.7247257,254.59512,,,,,,,
2021-02-16 12:30:00,,,,0.03546824,1.5655197,0.033197753,0.0,0.0,0.0,0.0
2021-02-16 13:00:00,78607.695,4.9757314,254.4567,,,,,,,
2021-02-16 13:30:00,,,,0.03644152,1.5438808,0.034150817,0.0,0.0,0.0,0.0
2021-02-16 14:00:00,78642.59,5.545736,254.14294,,,,,,,
2021-02-16 14:30:00,,,,0.03929512,1.5151774,0.036970355,0.0,0.0,0.0,0.0
2021-02-16 15:00:00,78665.97,6.4441147,253.41226,,,,,,,
2021-02-16 15:30:00,,,,0.047312208,1.4195093,0.044728972,0.0,0.0,0.0,0.0
2021-02-16 16:00:00,78671.516,7.4042907,252.89685,,,,,,,
2021-02-16 16:30:00,,,,0.05076393,1.4552722,0.04831727,0.0,0.0,0.0,0.0
2021-02-16 17:00:00,78664.945,8.162885,252.72812,,,,,,,
2021-02-16 17:30:00,,,,0.053066444,1.4699559,0.05073993,0.0,0.0,0.0,0.0
2021-02-16 18:00:00,78651.36,8.724597,252.79486,,,,,,,
2021-02-16 18:30:00,,,,0.052745182,1.5050952,0.050598755,0.0,0.0,0.0,0.0
2021-02-16 19:00:00,78618.27,8.929747,252.90097,,,,,,,
2021-02-16 19:30:00,,,,0.05181469,1.5134209,0.049554486,0.0,0.0,0.0,0.0
2021-02-16 20:00:00,78586.25,8.76628,253.11554,,,,,,,
2021-02-16 20:30:00,,,,0.0490662,1.5151452,0.04672754,0.0,0.0,0.0,0.0
2021-02-16 21:00:00,78570.48,8.393848,253.42053,,,,,,,
2021-02-16 21:30:00,,,,0.046092752,1.5058784,0.043744996,0.0,0.0,0.0,0.0
2021-02-16 22:00:00,78560.086,7.9626894,253.49347,,,,,,,
2021-02-16 22:30:00,,,,0.043352924,1.4908819,0.041111566,0.0,0.0,0.0,0.0
2021-02-16 23:00:00,78570.79,7.5729556,253.64395,,,,,,,
2021-02-16 23:30:00,,,,0.041238066,1.4794018,0.039076563,0.0,0.0,0.0,0.0
2021-02-17 00:00:00,78586.38,7.156058,254.45831,,,,,,,
2021-02-17 00:30:00,,,,0.03838653,1.4821299,0.03630262,0.0,0.0,0.0,0.0
2021-02-17 01:00:00,78601.47,6.5330267,254.89148,,,,,,,
2021-02-17 01:30:00,,,,0.034209676,1.4964466,0.032186348,0.0,0.0,0.0,0.0
2021-02-17 02:00:00,78607.28,5.8113346,255.29117,,,,,,,
2021-02-17 02:30:00,,,,0.030978046,1.5094945,0.029020723,0.0,0.0,0.0,0.0
2021-02-17 03:00:00,78601.69,5.199134,255.61398,,,,,,,
2021-02-17 03:30:00,,,,0.028396167,1.5233518,0.02650496,0.0,0.0,0.0,0.0
2021-02-17 04:00:00,78582.75,4.663026,255.08609,,,,,,,
2021-02-17 04:30:00,,,,0.026079979,1.5406557,0.024249861,0.0,0.0,0.0,0.0
2021-02-17 05:00:00,78545.08,4.2167845,253.99274,,,,,,,
2021-02-17 05:30:00,,,,0.024284188,1.5574528,0.022510089,0.0,0.0,0.0,0.0
2021-02-17 06:00:00,78502.414,3.9432232,252.47028,,,,,,,
2021-02-17 06:30:00,,,,0.023210244,1.5722886,0.021468475,0.0,0.0,0.0,0.0
2021-02-17 07:00:00,78470.25,3.784186,250.86856,,,,,,,
2021-02-17 07:30:00,,,,0.022799838,1.587867,0.021034978,0.0,0.0,0.0,0.0
2021-02-17 08:00:00,78457.74,3.6762354,249.65944,,,,,,,
2021-02-17 08:30:00,,,,0.022639671,1.6014566,0.020836635,0.0,0.0,0.0,0.0
2021-02-17 09:00:00,78458.91,3.5858817,248.93744,,,,,,,
2021-02-17 09:30:00,,,,0.022621492,1.6061739,0.020807024,0.0,0.0,0.0,0.0
2021-02-17 10:00:00,78479.44,3.6262832,248.83548,,,,,,,
2021-02-17 10:30:00,,,,0.022734575,1.6067777,0.02093327,0.0,0.0,0.0,0.0
2021-02-17 11:00:00,78521.33,3.6560788,248.61719,,,,,,,
2021-02-17 11:30:00,,,,0.02263016,1.6104609,0.020844352,0.0,0.0,0.0,0.0
2021-02-17 12:00:00,78556.555,3.6751776,249.01042,,,,,,,
2021-02-17 12:30:00,,,,0.022730827,1.6081847,0.020949742,0.0,0.0,0.0,0.0
2021-02-17 13:00:00,78579.29,3.827023,249.15282,,,,,,,
2021-02-17 13:30:00,,,,0.024150364,1.5902703,0.022323322,0.0,0.0,0.0,0.0
2021-02-17 14:00:00,78608.836,4.291809,249.27206,,,,,,,
2021-02-17 14:30:00,,,,0.027057856,1.5618422,0.025176577,0.0,0.0,0.0,0.0
2021-02-17 15:00:00,78633.36,5.094277,249.16885,,,,,,,
2021-02-17 15:30:00,,,,0.032153167,1.4848514,0.030096956,0.0,0.0,0.0,0.0
2021-02-17 16:00:00,78652.85,6.022458,248.45483,,,,,,,
2021-02-17 16:30:00,,,,0.036399096,1.4789046,0.034294143,0.0,0.0,0.0,0.0
2021-02-17 17:00:00,78656.336,6.882313,247.50494,,,,,,,
2021-02-17 17:30:00,,,,0.041186705,1.4695827,0.03901961,0.0,0.0,0.0,0.0
2021-02-17 18:00:00,78644.11,7.5891027,246.45593,,,,,,,
2021-02-17 18:30:00,,,,0.04426729,1.4634479,0.042077206,0.0,0.0,0.0,0.0
2021-02-17 19:00:00,78616.945,8.093598,245.47787,,,,,,,
2021-02-17 19:30:00,,,,0.04685895,1.4682343,0.044707686,0.0,0.0,0.0,0.0
2021-02-17 20:00:00,78592.86,8.372535,244.72012,,,,,,,
2021-02-17 20:30:00,,,,0.048087794,1.470742,0.045998134,0.0,0.0,0.0,0.0
2021-02-17 21:00:00,78577.95,8.45404,244.32101,,,,,,,
2021-02-17 21:30:00,,,,0.04419442,1.5415846,0.042508177,0.0,0.0,0.0,0.0
2021-02-17 22:00:00,78575.87,8.200004,244.54623,,,,,,,
2021-02-17 22:30:00,,,,0.04381051,1.5385711,0.042081058,0.0,0.0,0.0,0.0
2021-02-17 23:00:00,78582.695,7.825916,244.90097,,,,,,,
2021-02-17 23:30:00,,,,0.042685837,1.5323342,0.04092571,0.0,0.0,0.0,0.0
2021-02-18 00:00:00,78590.63,7.340952,245.76065,,,,,,,
2021-02-18 00:30:00,,,,0.040628336,1.5392284,0.038854904,0.0,0.0,0.0,0.0
2021-02-18 01:00:00,78595.06,6.7546587,246.30157,,,,,,,
2021-02-18 01:30:00,,,,0.03871984,1.5538161,0.036902446,0.0,0.0,0.0,0.0
2021-02-18 02:00:00,78597.93,6.245069,247.10455,,,,,,,
2021-02-18 02:30:00,,,,0.037772723,1.5616155,0.035895232,0.0,0.0,0.0,0.0
2021-02-18 03:00:00,78592.98,5.8155985,247.98941,,,,,,,
2021-02-18 03:30:00,,,,0.036984887,1.5701982,0.03505569,0.0,0.0,0.0,0.0
2021-02-18 04:00:00,78581.65,5.483537,249.13339,,,,,,,
2021-02-18 04:30:00,,,,0.035714004,1.5823561,0.033709783,0.0,0.0,0.0,0.0
2021-02-18 05:00:00,78549.29,5.0899286,249.98898,,,,,,,
2021-02-18 05:30:00,,,,0.034158334,1.5935168,0.032124914,0.0,0.0,0.0,0.0
2021-02-18 06:00:00,78511.555,4.777953,250.61862,,,,,,,
2021-02-18 06:30:00,,,,0.032686874,1.5996456,0.030647025,0.0,0.0,0.0,0.0
2021-02-18 07:00:00,78475.695,4.5699806,251.26343,,,,,,,
2021-02-18 07:30:00,,,,0.03159654,1.6038815,0.029541755,0.0,0.0,0.0,0.0
2021-02-18 08:00:00,78454.09,4.466298,252.35043,,,,,,,
2021-02-18 08:30:00,,,,0.0308653,1.6082114,0.028819464,0.0,0.0,0.0,0.0
2021-02-18 09:00:00,78451.05,4.479866,253.63068,,,,,,,
2021-02-18 09:30:00,,,,0.030854475,1.6101043,0.028786138,0.0,0.0,0.0,0.0
2021-02-18 10:00:00,78475.57,4.726219,254.15878,,,,,,,
2021-02-18 10:30:00,,,,0.03149572,1.6093482,0.02942196,0.0,0.0,0.0,0.0
2021-02-18 11:00:00,78521.97,5.094284,253.97528,,,,,,,
2021-02-18 11:30:00,,,,0.032773092,1.6030413,0.030683268,0.0,0.0,0.0,0.0
2021-02-18 12:00:00,78559.98,5.552182,253.9227,,,,,,,
2021-02-18 12:30:00,,,,0.034735147,1.5847255,0.03261545,0.0,0.0,0.0,0.0
2021-02-18 13:00:00,78577.12,6.111946,253.24005,,,,,,,
2021-02-18 13:30:00,,,,0.03770139,1.5519156,0.035527416,0.0,0.0,0.0,0.0
2021-02-18 14:00:00,78599.19,6.750226,252.44424,,,,,,,
2021-02-18 14:30:00,,,,0.042383414,1.5153072,0.040145844,0.0,0.0,0.0,0.0
2021-02-18 15:00:00,78611.71,7.387844,251.81888,,,,,,,
2021-02-18 15:30:00,,,,0.048619825,1.4928342,0.046318106,0.0,0.0,0.0,0.0
2021-02-18 16:00:00,78621.9,7.902358,251.51562,,,,,,,
2021-02-18 16:30:00,,,,0.052472144,1.4875467,0.05018621,0.0,0.0,0.0,0.0
2021-02-18 17:00:00,78620.83,8.347766,251.47733,,,,,,,
2021-02-18 17:30:00,,,,0.05572676,1.4720991,0.05343503,0.0,0.0,0.0,0.0
2021-02-18 18:00:00,78608.86,8.803967,251.44147,,,,,,,
2021-02-18 18:30:00,,,,0.058004774,1.419169,0.055602923,0.0,0.0,0.0,0.0
2021-02-18 19:00:00,78598.34,9.226874,251.37305,,,,,,,
2021-02-18 19:30:00,,,,0.059366874,1.4108642,0.056970853,0.0,0.0,0.0,0.0
2021-02-18 20:00:00,78597.414,9.4021015,251.2308,,,,,,,
2021-02-18 20:30:00,,,,0.058313213,1.4091029,0.05592306,0.0,0.0,0.0,0.0
2021-02-18 21:00:00,78603.47,9.167919,251.0553,,,,,,,
2021-02-18 21:30:00,,,,0.054764383,1.4171846,0.052419018,0.0,0.0,0.0,0.0
2021-02-18 22:00:00,78598.445,8.503345,250.74405,,,,,,,
2021-02-18 22:30:00,,,,0.04996454,1.4332112,0.04768867,0.0,0.0,0.0,0.0
2021-02-18 23:00:00,78608.75,7.7608232,250.28476,,,,,,,
2021-02-18 23:30:00,,,,0.045685783,1.4472063,0.043484394,0.0,0.0,0.0,0.0
2021-02-19 00:00:00,78637.62,6.9813647,250.49286,,,,,,,
2021-02-19 00:30:00,,,,0.04132341,1.4644291,0.039230403,0.0,0.0,0.0,0.0
2021-02-19 01:00:00,78668.01,6.049325,250.41138,,,,,,,
2021-02-19 01:30:00,,,,0.036522426,1.4928185,0.03449758,0.0,0.0,0.0,0.0
2021-02-19 02:00:00,78681.97,5.1804957,250.42365,,,,,,,
2021-02-19 02:30:00,,,,0.033069856,1.5192963,0.031098552,0.0,0.0,0.0,0.0
2021-02-19 03:00:00,78675.555,4.5269647,250.52908,,,,,,,
2021-02-19 03:30:00,,,,0.03117875,1.5395566,0.029225279,0.0,0.0,0.0,0.0
2021-02-19 04:00:00,78664.49,4.2329907,250.48459,,,,,,,
2021-02-19 04:30:00,,,,0.030184124,1.5557964,0.028232697,0.0,0.0,0.0,0.0
2021-02-19 05:00:00,78641.52,4.006455,250.41104,,,,,,,
2021-02-19 05:30:00,,,,0.029271098,1.5695289,0.027281374,0.0,0.0,0.0,0.0
2021-02-19 06:00:00,78602.266,3.7398005,250.10379,,,,,,,
2021-02-19 06:30:00,,,,0.028220555,1.579983,0.026181629,0.0,0.0,0.0,0.0
2021-02-19 07:00:00,78570.55,3.5000987,249.55351,,,,,,,
2021-02-19 07:30:00,,,,0.027565796,1.5825046,0.025479114,0.0,0.0,0.0,0.0
2021-02-19 08:00:00,78560.86,3.3562071,248.79974,,,,,,,
2021-02-19 08:30:00,,,,0.027209181,1.581753,0.025076881,0.0,0.0,0.0,0.0
2021-02-19 09:00:00,78569.984,3.2526772,248.26468,,,,,,,
2021-02-19 09:30:00,,,,0.026478263,1.5843027,0.024376173,0.0,0.0,0.0,0.0
2021-02-19 10:00:00,78594.96,3.0741215,248.33621,,,,,,,
2021-02-19 10:30:00,,,,0.025572984,1.5855712,0.0235166,0.0,0.0,0.0,0.0
2021-02-19 11:00:00,78633.98,2.8927252,247.8682,,,,,,,
2021-02-19 11:30:00,,,,0.025030158,1.5887761,0.022973709,0.0,0.0,0.0,0.0
2021-02-19 12:00:00,78667.09,2.7327561,247.71652,,,,,,,
2021-02-19 12:30:00,,,,0.024613624,1.5955138,0.022565909,0.0,0.0,0.0,0.0
2021-02-19 13:00:00,78681.67,2.6458461,247.30325,,,,,,,
2021-02-19 13:30:00,,,,0.024680119,1.6021844,0.022640686,0.0,0.0,0.0,0.0
2021-02-19 14:00:00,78687.375,2.7452102,246.91592,,,,,,,
2021-02-19 14:30:00,,,,0.02624669,1.597039,0.024169821,0.0,0.0,0.0,0.0
2021-02-19 15:00:00,78681.4,3.106223,246.2955,,,,,,,
2021-02-19 15:30:00,,,,0.033766013,1.3754078,0.03128535,0.0,0.0,0.0,0.0
2021-02-19 16:00:00,78676.91,3.7731247,245.29007,,,,,,,
2021-02-19 16:30:00,,,,0.037906718,1.3932911,0.03535109,0.0,0.0,0.0,0.0
2021-02-19 17:00:00,78676.6,4.5922146,244.3407,,,,,,,
2021-02-19 17:30:00,,,,0.04159462,1.3879377,0.03895653,0.0,0.0,0.0,0.0
2021-02-19 18:00:00,78668.65,5.2749104,243.67926,,,,,,,
2021-02-19 18:30:00,,,,0.042096473,1.3877896,0.039475076,0.0,0.0,0.0,0.0
2021-02-19 19:00:00,78648.42,5.726663,243.29968,,,,,,,
2021-02-19 19:30:00,,,,0.042063847,1.4059088,0.039473526,0.0,0.0,0.0,0.0
2021-02-19 20:00:00,78628.58,5.928623,242.98615,,,,,,,
2021-02-19 20:30:00,,,,0.04096685,1.4164274,0.03842208,0.0,0.0,0.0,0.0
2021-02-19 21:00:00,78629.66,5.829541,242.7463,,,,,,,
2021-02-19 21:30:00,,,,0.03888672,1.4212098,0.03637268,0.0,0.0,0.0,0.0
2021-02-19 22:00:00,78634.75,5.450271,243.1583,,,,,,,
